Total	371077787.0	172324400.0
89331732	1	190000
90020981	1	3839
90364645	1	3839
90708309	1	3839
91051973	1	3839
91395637	1	3839
91739301	1	3839
92082965	1	3839
92426629	1	3839
92770293	1	3839
93106213	1	3839
93428053	1	3839
93737157	1	3839
94034037	1	3839
94320741	1	3839
94599189	1	3839
94868613	1	3839
95131253	1	3839
95388581	1	3839
95641045	1	3839
95889797	1	3839
96136421	1	3839
96380293	1	3839
96623973	1	3839
96868869	1	3839
97115557	1	3839
97364933	1	3839
97619989	1	3839
97878421	1	3839
98140037	1	3839
98406229	1	3839
98676981	1	3839
98952069	1	3839
99229861	1	3839
99507429	1	3839
99784309	1	3839
100060469	1	3839
100335253	1	3839
100608565	1	3839
100880821	1	3839
101151093	1	3839
101419461	1	3839
101686741	1	3839
101953701	1	3839
102221749	1	3839
102488853	1	3839
102754565	1	3839
103019701	1	3839
103284117	1	3839
103547685	1	3839
103811349	1	3839
104073877	1	3839
104335173	1	3839
104595493	1	3839
104855941	1	3839
105116773	1	3839
105379445	1	3839
105644549	1	3839
105912821	1	3839
106181333	1	3839
106450725	1	3839
106719221	1	3839
106986885	1	3839
107253781	1	3839
107519909	1	3839
107785653	1	3839
108052645	1	3839
108319269	1	3839
108586197	1	3839
108853301	1	3839
109121829	1	3839
109392213	1	3839
109664053	1	3839
109936229	1	3839
110208773	1	3839
110480709	1	3839
110751253	1	3839
111021109	1	3839
111290581	1	3839
111559781	1	3839
111827893	1	3839
112094661	1	3839
112360085	1	3839
112624981	1	3839
112888533	1	3839
113152005	1	3839
113415589	1	3839
113678917	1	3839
113943061	1	3839
114208421	1	3839
114474357	1	3839
114742149	1	3839
115012213	1	3839
115283381	1	3839
115555525	1	3839
115828693	1	3839
116104357	1	3839
116382341	1	3839
116663333	1	3839
116947781	1	3839
117236581	1	3839
117530325	1	3839
117828181	1	3839
118129941	1	3839
118436005	1	3839
118746293	1	3839
119061189	1	3839
119381269	1	3839
119705301	1	3839
120031573	1	3839
120360597	1	3839
120692693	1	3839
121028053	1	3839
121366437	1	3839
121706565	1	3839
122048037	1	3839
122390981	1	3839
122734645	1	3839
123078309	1	3839
123421973	1	3839
123765637	1	3839
124109301	1	3839
124452965	1	3839
124796629	1	3839
125140293	1	3839
125483957	1	3839
125827621	1	3839
126171285	1	3839
126514949	1	3839
89677316	1	1919
126856693	1	1919
95921618	1	1540
95923822	1	1540
95926026	1	1540
96165718	1	1540
96167922	1	1540
96170126	1	1540
96172330	1	1540
96409654	1	1540
96411858	1	1540
96414062	1	1540
96653494	1	1540
96655698	1	1540
95928262	1	1065
95930498	1	1065
96174566	1	1065
96176802	1	1065
96416298	1	1065
96418534	1	1065
96420770	1	1065
96657934	1	1065
96660170	1	1065
96662406	1	1065
96664674	1	1065
96898694	1	1065
96900930	1	1065
96903166	1	1065
96905402	1	1065
96907638	1	1065
96909906	1	1065
97145702	1	1065
97147938	1	1065
97150174	1	1065
97152442	1	1065
97154710	1	1065
109969015	1	1065
110241831	1	1065
110244195	1	1065
110514071	1	1065
110516467	1	1065
110518863	1	1065
110785047	1	1065
110787475	1	1065
110789935	1	1065
111055479	1	1065
111058003	1	1065
111060559	1	1065
111328339	1	1065
115615963	1	1065
115618359	1	1065
115620819	1	1065
115623391	1	1065
134075076	1	1053
134316808	1	1053
171980042	1	1053
172221774	1	1053
209885008	1	1053
210126740	1	1053
247789974	1	1053
248031706	1	1053
285694940	1	1053
285936672	1	1053
323599906	1	1053
323841638	1	1053
361504872	1	1053
361746604	1	1053
96239866	1	1046
324087714	1	1045
172710846	1	1039
286425744	1	1039
