Total,286986509.0,17784410.0
7074445,0,156014
30240270,0,156014
7618603,0,154009
8162763,0,154009
8706923,0,154009
9251083,0,154009
9795243,0,154009
10339403,0,154009
10883563,0,154009
11427723,0,154009
12009883,0,154009
12554043,0,154009
13098203,0,154009
13642363,0,154009
14186523,0,154009
14730683,0,154009
15274843,0,154009
15819003,0,154009
16363163,0,154009
16945323,0,154009
17489483,0,154009
18033643,0,154009
18577803,0,154009
19121963,0,154009
19666123,0,154009
20210283,0,154009
20754443,0,154009
21298603,0,154009
21880763,0,154009
22424923,0,154009
22969083,0,154009
23513243,0,154009
24057403,0,154009
24601563,0,154009
25145723,0,154009
25689883,0,154009
26234043,0,154009
30784428,0,154009
31328588,0,154009
31872748,0,154009
32416908,0,154009
32961068,0,154009
33505228,0,154009
34049388,0,154009
34593548,0,154009
35175708,0,154009
35719868,0,154009
36264028,0,154009
36808188,0,154009
37352348,0,154009
37896508,0,154009
38440668,0,154009
38984828,0,154009
39528988,0,154009
40111148,0,154009
40655308,0,154009
41199468,0,154009
41743628,0,154009
42287788,0,154009
42831948,0,154009
43376108,0,154009
43920268,0,154009
44464428,0,154009
45046588,0,154009
45590748,0,154009
46134908,0,154009
46679068,0,154009
47223228,0,154009
47767388,0,154009
48311548,0,154009
48855708,0,154009
49399868,0,154009
7736640,0,118015
8280800,0,118015
9369120,0,118015
9913280,0,118015
11001600,0,118015
11545760,0,118015
12672080,0,118015
13216240,0,118015
14304560,0,118015
14848720,0,118015
15937040,0,118015
16481200,0,118015
17607520,0,118015
18151680,0,118015
19240000,0,118015
19784160,0,118015
20872480,0,118015
21416640,0,118015
22542960,0,118015
23087120,0,118015
24175440,0,118015
24719600,0,118015
25807920,0,118015
26352080,0,118015
30902465,0,118015
31446625,0,118015
32534945,0,118015
33079105,0,118015
34167425,0,118015
34711585,0,118015
35837905,0,118015
36382065,0,118015
37470385,0,118015
38014545,0,118015
39102865,0,118015
39647025,0,118015
40773345,0,118015
41317505,0,118015
42405825,0,118015
42949985,0,118015
44038305,0,118015
44582465,0,118015
45708785,0,118015
46252945,0,118015
47341265,0,118015
47885425,0,118015
48973745,0,118015
49517905,0,118015
7192480,0,114013
8824960,0,114013
10457440,0,114013
12127920,0,114013
13760400,0,114013
15392880,0,114013
17063360,0,114013
18695840,0,114013
20328320,0,114013
21998800,0,114013
23631280,0,114013
25263760,0,114013
30358305,0,114013
31990785,0,114013
33623265,0,114013
35293745,0,114013
36926225,0,114013
38558705,0,114013
40229185,0,114013
41861665,0,114013
43494145,0,114013
45164625,0,114013
46797105,0,114013
48429585,0,114013
6901921,0,80065
30067746,0,80065
7426560,0,80015
9059040,0,80015
10147360,0,80015
10691520,0,80015
11817840,0,80015
12362000,0,80015
13994480,0,80015
15082800,0,80015
15626960,0,80015
16753280,0,80015
17297440,0,80015
18929920,0,80015
20018240,0,80015
20562400,0,80015
21688720,0,80015
22232880,0,80015
23865360,0,80015
24953680,0,80015
25497840,0,80015
30592385,0,80015
32224865,0,80015
33313185,0,80015
33857345,0,80015
34983665,0,80015
35527825,0,80015
37160305,0,80015
38248625,0,80015
38792785,0,80015
39919105,0,80015
40463265,0,80015
42095745,0,80015
43184065,0,80015
43728225,0,80015
44854545,0,80015
45398705,0,80015
47031185,0,80015
48119505,0,80015
48663665,0,80015
7308537,0,78023
7852697,0,78023
8396857,0,78023
8941017,0,78023
9485177,0,78023
10029337,0,78023
10573497,0,78023
11117657,0,78023
11661817,0,78023
12243977,0,78023
12788137,0,78023
13332297,0,78023
13876457,0,78023
14420617,0,78023
14964777,0,78023
15508937,0,78023
