Total	238691658.0	91860385.0
67967276	0	3908
182749870	0	3794
182755835	0	3794
67963357	0	3416
67952228	0	3383
220183	0	2732
120859	0	2455
208298	0	2066
212058	0	2060
215816	0	2060
67946459	0	2060
182743537	0	2060
182746074	0	2060
67948843	0	2059
408773	0	2030
67959939	0	1940
113975	0	1906
406741	0	1886
400425	0	1713
117961	0	1631
182751586	0	1607
206172	0	1543
209769	0	1469
62798	0	1372
182738187	0	987
182739258	0	987
182740318	0	987
182741392	0	987
412438	0	931
67942260	0	925
67943309	0	925
67944314	0	925
212982	0	922
217288	0	882
111921	0	805
397872	0	693
398638	0	693
396311	0	687
397088	0	687
213682	0	639
202452	0	625
203150	0	625
203848	0	625
204555	0	625
216399	0	581
182752039	0	452
118391	0	429
67956419	0	413
404605	0	411
55674	1	403
182743927	0	388
111054	0	360
110207	0	359
109789	0	357
110635	0	353
453	0	263
67946691	0	230
182759966	0	218
706	1	152
116252	1	152
114126	1	151
209920	1	151
51740430	0	143
88160605	0	125
210157591	0	125
223393327	0	116
67957998	0	113
67927775	0	105
28158651	0	103
189360725	0	102
198413695	0	102
72255946	0	101
180218278	0	101
66615844	0	100
198286476	0	99
9711356	0	97
96515001	0	97
112603629	0	97
190273909	0	97
3369323	0	95
56102	0	94
229475267	0	93
14289266	0	92
238509261	0	92
101106	0	89
141813653	0	89
236913081	0	89
199037853	0	88
32920692	0	87
991975	0	84
202461498	0	84
5418	0	83
9305	0	83
299389	0	83
68501735	0	82
71666965	0	82
74895757	0	82
99368959	0	82
183863652	0	82
184885338	0	82
222965255	0	82
944055	0	80
3656592	0	80
162338024	0	80
225581298	0	80
23612996	0	79
29217486	0	79
44326198	0	79
76814271	0	79
77425493	0	79
90926245	0	79
383093	0	78
11048379	0	78
47567713	0	78
49992706	0	78
85610777	0	78
135944514	0	78
22464222	0	77
24686320	0	77
39803768	0	77
50617586	0	77
73231497	0	77
92392173	0	77
102457693	0	77
105887629	0	77
128441383	0	77
140652742	0	77
191356517	0	77
70774730	0	76
235482950	0	76
1559512	0	75
74079562	0	74
81116321	0	74
95643951	0	74
97420252	0	74
104449763	0	74
108927019	0	74
124183400	0	74
167356411	0	74
196047283	0	74
208815020	0	74
214570453	0	74
216471310	0	74
14066558	0	73
19420728	0	73
25916169	0	73
35756898	0	73
41778652	0	73
47475979	0	73
49855249	0	73
53519136	0	73
53916088	0	73
61673408	0	73
66884246	0	73
68341766	0	73
80983682	0	73
84031520	0	73
85840557	0	73
86508331	0	73
89166298	0	73
92983425	0	73
100069863	0	73
101780056	0	73
102953416	0	73
118927385	0	73
120889317	0	73
123532050	0	73
125170281	0	73
125235110	0	73
128554655	0	73
130199701	0	73
134280592	0	73
146441845	0	73
153690168	0	73
158030509	0	73
161470358	0	73
165172001	0	73
170953730	0	73
179882763	0	73
183075025	0	73
187483107	0	73
187750696	0	73
187898989	0	73
193254072	0	73
196743086	0	73
201867477	0	73
207207160	0	73
207893754	0	73
210414370	0	73
211409271	0	73
211828047	0	73
218104414	0	73
218807389	0	73
219156906	0	73
224580317	0	73
229693567	0	73
234449960	0	73
237980891	0	73
5265	1	72
1570131	0	72
