Total	5855911.0	2174472.0
1356729	0	999
3323754	1	999
1957513	0	995
2545631	0	995
1195212	1	99
1746049	0	99
1890385	0	99
2294587	0	99
2363796	0	99
2887342	0	99
3248843	0	99
3439566	0	99
4041800	0	99
4540163	0	99
4596507	0	99
4619868	0	99
4634597	0	99
4835574	0	99
5068567	0	99
5373384	0	99
5589180	0	99
5685013	0	99
5768993	0	99
5601908	0	989
1160626	1	988
5499886	0	986
2123138	0	984
1557826	0	983
5387032	0	983
2916054	0	982
1592777	1	98
1889764	0	98
1962939	0	98
2234804	1	98
2318628	1	98
2522050	0	98
2524505	0	98
2568460	0	98
2577454	0	98
3261745	0	98
3381114	0	98
3525530	0	98
3808408	0	98
3874877	0	98
3910177	0	98
4114412	0	98
4137935	0	98
4153254	0	98
4161611	0	98
4175989	0	98
4282271	0	98
4510714	0	98
4588922	0	98
4717541	0	98
5254212	0	98
5292107	0	98
5371225	0	98
5484511	0	98
5682809	0	98
5766817	0	98
5819939	0	98
1941887	0	978
1951329	0	978
2305500	0	978
1931673	0	974
2814840	0	974
1411261	0	972
171733	1	97
1244080	1	97
1755754	0	97
1767573	0	97
1775363	0	97
1923511	1	97
2578712	0	97
2616000	0	97
2654882	0	97
2658744	0	97
2664649	0	97
2700098	0	97
2807679	1	97
2851983	1	97
2877037	0	97
2940852	0	97
3033190	0	97
3034064	0	97
3638044	0	97
3922592	0	97
4024565	0	97
4160140	0	97
4235996	0	97
4312138	0	97
4426844	0	97
4498295	0	97
4555954	0	97
4643922	0	97
4649876	0	97
4681167	0	97
4802573	0	97
4862382	0	97
4920719	0	97
4945051	0	97
5030585	0	97
5139430	0	97
5254319	0	97
5344352	0	97
5371332	0	97
5484618	0	97
5514871	0	97
5568100	1	97
5587129	0	97
5642657	0	97
5682916	0	97
5766924	0	97
5820046	0	97
279162	1	965
4820072	0	965
171391	0	96
1851235	0	96
2350947	0	96
3010625	0	96
3099279	0	96
4103712	0	96
4259355	0	96
4599593	0	96
4607329	0	96
4707695	0	96
5180981	0	96
5187233	0	96
5209994	0	96
5468835	0	96
5486667	0	96
5641941	0	96
5779249	0	96
2620158	0	955
2722433	0	955
4216642	0	955
2071539	0	952
3503867	0	952
5696372	0	950
1082004	0	95
2340580	0	95
2394808	0	95
2687466	0	95
3360617	0	95
3607430	0	95
3610563	0	95
3618787	0	95
3628339	0	95
3693930	0	95
4031566	0	95
4051018	0	95
4231107	0	95
4238232	0	95
4314120	0	95
4320349	0	95
4391811	0	95
4690003	0	95
4828393	0	95
4860976	0	95
5139323	0	95
5171220	0	95
5395252	0	95
5493908	0	95
5602064	0	95
2151145	0	946
5171030	0	943
2317972	0	940
152459	0	94
1750749	0	94
1870564	0	94
1983008	0	94
2298864	0	94
2877132	0	94
2904869	0	94
2960543	0	94
3297586	0	94
3480994	0	94
3772230	0	94
3890301	0	94
3988706	0	94
4003034	0	94
4159748	0	94
4363419	0	94
4401446	0	94
4485781	0	94
4802677	0	94
4920823	0	94
5030689	0	94
5139534	0	94
5254423	0	94
5452945	0	94
1298456	0	939
2234703	0	938
3188574	0	938
1894862	0	935
2349788	0	935
1967338	0	934
2410754	0	933
1083422	0	93
1089642	0	93
