Total	72284661.0	31533701.0
71824462	0	993
45145353	1	991
47302373	1	991
31435010	1	99
40856927	1	99
43166693	1	99
45689870	1	99
55693962	1	99
64554621	1	99
70128229	0	99
44164141	1	989
5260676	0	988
44166772	1	988
6430825	1	984
9173081	0	980
30023792	1	98
30045089	1	98
40234388	1	98
42573286	1	98
43541782	1	98
45227857	1	98
47385184	1	98
54587621	1	98
71905607	0	975
5375224	0	97
36359368	0	97
36908168	1	97
36916628	1	97
36918068	1	97
36919148	1	97
36919688	1	97
36920768	1	97
38658415	1	97
40616016	1	97
43864198	0	97
45867255	0	97
46905392	1	97
46943905	1	97
58633456	1	97
70081925	0	97
814511	1	96
44125691	1	96
44132781	1	96
46276856	1	96
46284018	1	96
65012655	1	96
65456970	1	96
66018754	1	96
70072492	0	96
70081826	0	96
70169033	0	96
71924781	1	96
71937147	1	96
71938047	1	96
65257582	1	955
64918854	1	950
64930588	1	950
39858169	1	95
42209042	1	95
46784951	1	95
46825603	1	95
46862291	1	95
47385754	1	95
50249357	1	95
60878372	0	95
70077933	0	95
70139952	0	95
70140240	0	95
70140336	0	95
70140432	0	95
70140898	0	95
70140994	0	95
70141590	0	95
70276766	0	95
44809325	1	949
44816537	1	949
44913557	1	949
46964179	1	949
46971441	1	949
47069053	1	949
64641408	1	946
70083929	0	945
44487936	1	941
46095274	1	941
46640573	1	941
2412750	0	94
2644321	0	94
2685612	0	94
43541182	1	94
45689278	1	94
61154708	1	94
61161008	1	94
61162274	1	94
70085435	0	94
6583553	0	938
909927	1	936
64629539	1	936
39000759	0	932
65079016	1	932
5266807	0	930
49756	0	93
61121	0	93
78685	0	93
128981	0	93
194072	0	93
205437	0	93
216802	0	93
2412861	0	93
20540278	1	93
20542555	1	93
36907628	1	93
36908708	1	93
46654755	1	93
70073207	0	93
70076147	0	93
70078619	0	93
70126186	0	93
5267811	0	928
41618497	1	928
44421793	1	928
44424109	1	928
46574012	1	928
46576358	1	928
47921509	1	928
5268813	0	926
64614585	1	926
64617632	1	926
5269813	0	924
5270811	0	922
45204945	1	922
47362052	1	922
36206980	1	921
5271807	0	920
60875430	0	920
2659490	0	92
2677588	0	92
2698058	0	92
5375764	0	92
6288467	0	92
9254733	1	92
32694108	0	92
70143893	0	92
6435149	0	919
5272801	0	918
6209460	1	918
61177519	0	918
5414840	1	917
6436231	0	917
5273793	0	916
38633723	0	916
5274783	0	914
9977746	0	914
47955964	1	914
64905466	1	914
5275771	0	912
56340390	1	912
62825726	1	912
64602716	1	912
5276757	0	910
60713442	1	910
6228038	0	91
36309353	0	91
38698944	0	91
40520226	1	91
40521072	1	91
40521918	1	91
40522737	1	91
41801713	0	91
41900388	0	91
41949492	0	91
42844515	1	91
42845334	1	91
42846153	1	91
42846945	1	91
43716496	0	91
43815094	0	91
45205188	1	91
45966195	0	91
46015421	0	91
47362295	1	91
48144932	0	91
48244050	0	91
48293364	0	91
55110715	1	91
60996067	0	91
61045644	0	91
70128902	0	91
70156202	0	91
70158526	0	91
5277741	0	908
15724474	1	908
5278723	0	906
6253327	1	906
6485949	1	906
44366761	1	906
46518670	1	906
60876479	0	905
20356558	1	904
44377692	1	904
46529697	1	904
