Total	13980555.0	2106616.0
13570721	1	99
109392	1	98
7950188	0	98
8187810	0	98
8226283	0	97
7568237	0	938
7594644	0	936
7712366	0	936
13881083	0	935
10615110	0	934
10737896	0	934
7487213	0	933
7557931	0	933
7589393	0	933
7598271	0	932
12397777	0	932
7504172	0	930
7530698	0	930
7627034	0	930
10702451	0	930
12424226	0	930
12541792	0	930
12316546	0	927
12387462	0	927
12418981	0	927
12427775	0	926
10529818	0	925
10643741	0	925
10647268	0	925
10692141	0	925
10729748	0	925
10754995	0	924
12333610	0	924
12360178	0	924
12456442	0	924
10670945	0	922
12221700	1	9208
12345880	1	9208
12467896	1	9208
12594719	1	9208
12709559	1	9208
12837694	1	9208
12957242	1	9208
13072519	1	9208
13187226	1	9208
13303554	1	9208
66796	1	92
5787706	0	910
5909832	0	910
5874075	0	906
5703302	0	901
5815893	0	901
5819168	0	901
5863849	0	901
5901516	0	901
5927351	0	900
827	0	9
846	0	9
1454	0	9
13979	0	9
14091	0	9
14131	0	9
22496	0	9
22536	0	9
31013	0	9
39634	0	9
48560	0	9
57079	1	9
58139	0	9
68873	0	9
81888	0	9
99452	0	9
199163	0	9
205495	0	9
229015	0	9
270918	0	9
306402	0	9
323075	0	9
328396	0	9
378132	0	9
382345	0	9
409594	0	9
420055	0	9
431020	0	9
480183	0	9
518810	0	9
525117	0	9
535529	0	9
548684	0	9
630145	0	9
648841	0	9
654162	0	9
703922	0	9
744048	0	9
766042	0	9
813730	0	9
817943	0	9
845167	0	9
851499	0	9
861911	0	9
873995	0	9
914874	0	9
944146	0	9
956726	0	9
966620	0	9
1020065	0	9
1144619	0	9
1151950	0	9
1181198	0	9
1198941	0	9
1252952	0	9
1294826	0	9
1303168	0	9
1316134	0	9
1379121	0	9
1538266	0	9
1557083	0	9
1572192	0	9
1649601	0	9
1666299	0	9
1671108	0	9
1685668	0	9
1724404	0	9
1765100	0	9
1778655	0	9
1783464	0	9
1788291	0	9
1802284	0	9
1842043	0	9
1882097	0	9
1902068	0	9
1913556	0	9
1955876	0	9
1993456	0	9
2010225	0	9
2027894	0	9
2263776	0	9
2272118	0	9
2282012	0	9
2343975	0	9
2375759	0	9
2388243	0	9
2458425	0	9
2495623	0	9
2583828	0	9
2617802	0	9
2628238	0	9
2704820	0	9
2738513	0	9
2746855	0	9
2762893	0	9
2829976	0	9
2990657	0	9
3008706	0	9
3023815	0	9
3112982	0	9
3128459	0	9
3133030	0	9
3137601	0	9
3150003	0	9
3191553	0	9
3226269	0	9
3245401	0	9
3250996	0	9
3268573	0	9
3314220	0	9
3349472	0	9
3364634	0	9
3369443	0	9
3384771	0	9
3428115	0	9
3465183	0	9
3482720	0	9
3501413	0	9
3727170	0	9
3739701	0	9
3743998	0	9
3748313	0	9
3762434	0	9
3806417	0	9
3845553	0	9
3855965	0	9
3860262	0	9
3864577	0	9
3869532	0	9
3883982	0	9
3926172	0	9
3985554	0	9
3991405	0	9
3998152	0	9
4005027	0	9
4169425	0	9
4205344	0	9
4220050	0	9
4283693	0	9
4325797	0	9
4407567	0	9
4438224	0	9
4452674	0	9
4523741	0	9
