Total	333742515.0	60388278.0
314744562	0	95
871	0	9
890	0	9
1294	0	9
1717	0	9
4357	0	9
4938	0	9
6020	0	9
7891	0	9
8702	0	9
13172	0	9
13227	0	9
13242	0	9
13321	0	9
13376	0	9
13391	0	9
13467	0	9
13541	0	9
13613	0	9
22919	0	9
24749	0	9
26944	0	9
27416	0	9
28254	0	9
28637	0	9
28724	0	9
29017	0	9
29411	0	9
29807	0	9
30029	0	9
30494	0	9
30544	0	9
31245	0	9
31425	0	9
31606	0	9
31656	0	9
32602	0	9
32782	0	9
32963	0	9
33013	0	9
34143	0	9
34228	0	9
34313	0	9
35692	0	9
36176	0	9
36906	0	9
36924	1	9
36947	1	9
37550	0	9
38259	0	9
38306	0	9
39674	0	9
39960	0	9
40010	0	9
40713	0	9
40760	0	9
41427	0	9
42911	0	9
43770	0	9
44224	0	9
44271	0	9
45337	0	9
46225	0	9
46435	0	9
46805	0	9
46985	0	9
47037	0	9
47837	0	9
48293	0	9
48566	0	9
48711	0	9
49101	0	9
49399	0	9
49542	0	9
49727	0	9
49907	0	9
50045	0	9
50185	0	9
50219	0	9
50325	0	9
50757	0	9
50898	0	9
51088	0	9
51289	0	9
51369	0	9
51431	0	9
51964	0	9
52028	0	9
52169	0	9
52314	0	9
52392	0	9
52474	0	9
52536	0	9
52647	0	9
52808	0	9
53480	0	9
53698	0	9
56174	0	9
56407	0	9
56645	1	9
56929	1	9
57056	0	9
57309	1	9
57390	0	9
57503	1	9
57580	1	9
57684	1	9
58044	1	9
58085	1	9
58117	1	9
58128	1	9
58174	0	9
58183	1	9
58200	0	9
58346	1	9
58360	1	9
58401	1	9
58433	1	9
58444	1	9
58490	0	9
58499	1	9
58516	0	9
58662	1	9
58676	1	9
58717	1	9
58749	1	9
58760	1	9
58806	0	9
58815	1	9
58832	0	9
58978	1	9
58992	1	9
59033	1	9
59065	1	9
59076	1	9
59122	0	9
59131	1	9
59148	0	9
59294	1	9
59308	1	9
59349	1	9
59381	1	9
59392	1	9
59438	0	9
59447	1	9
59464	0	9
59610	1	9
59624	1	9
59665	1	9
59697	1	9
59708	1	9
59754	0	9
59763	1	9
59780	0	9
59926	1	9
59940	1	9
59981	1	9
60013	1	9
60024	1	9
60070	0	9
60079	1	9
60096	0	9
60242	1	9
60256	1	9
60297	1	9
60329	1	9
60340	1	9
60386	0	9
60395	1	9
60412	0	9
60558	1	9
60572	1	9
60613	1	9
60645	1	9
60656	1	9
60702	0	9
60711	1	9
60728	0	9
60806	0	9
60876	1	9
60977	1	9
61023	0	9
61032	1	9
61049	0	9
61197	1	9
61298	1	9
61344	0	9
61353	1	9
61370	0	9
61518	1	9
61619	1	9
61665	0	9
61674	1	9
61691	0	9
61839	1	9
61940	1	9
61986	0	9
61995	1	9
62012	0	9
62160	1	9
